31,Newman House,4,36,FALSE,40,FALSE,Dublin,1.45805E+12,NEWMAN HOUSE,53,"{'lng': -6.26059, 'lat': 53.337132}",OPEN,2.01603E+13
32,King Street North,29,1,FALSE,30,FALSE,Dublin,1.45805E+12,KING STREET NORTH,101,"{'lng': -6.273507, 'lat': 53.350291}",OPEN,2.01603E+13
33,Herbert Street,2,38,FALSE,40,FALSE,Dublin,1.45805E+12,HERBERT STREET,47,"{'lng': -6.24551, 'lat': 53.335742}",OPEN,2.01603E+13
34,Earlsfort Terrace,14,16,FALSE,30,FALSE,Dublin,1.45805E+12,EARLSFORT TERRACE,11,"{'lng': -6.258371, 'lat': 53.334019}",OPEN,2.01603E+13
35,Golden Lane,20,0,FALSE,20,FALSE,Dublin,1.45805E+12,GOLDEN LANE,17,"{'lng': -6.267732, 'lat': 53.340803}",OPEN,2.01603E+13
36,Deverell Place,26,4,FALSE,30,FALSE,Dublin,1.45805E+12,DEVERELL PLACE,45,"{'lng': -6.255265, 'lat': 53.351464}",OPEN,2.01603E+13
37,John Street West,28,3,FALSE,31,FALSE,Dublin,1.45805E+12,JOHN STREET WEST,72,"{'lng': -6.277167, 'lat': 53.343105}",OPEN,2.01603E+13
38,City Quay,21,9,FALSE,30,FALSE,Dublin,1.45805E+12,CITY QUAY,99,"{'lng': -6.246154, 'lat': 53.346637}",OPEN,2.01603E+13
39,Exchequer Street,16,8,FALSE,24,FALSE,Dublin,1.45805E+12,EXCHEQUER STREET,9,"{'lng': -6.263578, 'lat': 53.343034}",OPEN,2.01603E+13
40,Hatch Street,16,20,FALSE,36,FALSE,Dublin,1.45805E+12,HATCH STREET,55,"{'lng': -6.260714, 'lat': 53.33403}",OPEN,2.01603E+13
41,Charlemont Street,35,5,FALSE,40,FALSE,Dublin,1.45805E+12,CHARLEMONT PLACE,5,"{'lng': -6.260177, 'lat': 53.330662}",OPEN,2.01603E+13
42,Hardwicke Place,25,0,TRUE,25,FALSE,Dublin,1.45805E+12,HARDWICKE PLACE,61,"{'lng': -6.263232, 'lat': 53.357043}",OPEN,2.01603E+13
43,Wolfe Tone Street,23,6,FALSE,29,FALSE,Dublin,1.45805E+12,WOLFE TONE STREET,77,"{'lng': -6.267459, 'lat': 53.348875}",OPEN,2.01603E+13
44,Francis Street,29,1,TRUE,30,FALSE,Dublin,1.45805E+12,FRANCIS STREET,73,"{'lng': -6.275233, 'lat': 53.342081}",OPEN,2.01603E+13
45,Greek Street,19,1,FALSE,20,FALSE,Dublin,1.45805E+12,GREEK STREET,4,"{'lng': -6.272976, 'lat': 53.346874}",OPEN,2.01603E+13
46,High Street,25,4,TRUE,29,FALSE,Dublin,1.45805E+12,HIGH STREET,7,"{'lng': -6.275071, 'lat': 53.343565}",OPEN,2.01603E+13
47,North Circular Road,28,2,TRUE,30,FALSE,Dublin,1.45805E+12,NORTH CIRCULAR ROAD,60,"{'lng': -6.260348, 'lat': 53.359624}",OPEN,2.01603E+13
48,Talbot Street,31,9,FALSE,40,FALSE,Dublin,1.45805E+12,TALBOT STREET,38,"{'lng': -6.25294, 'lat': 53.350974}",OPEN,2.01603E+13
49,Sir Patrick's Dun,6,34,TRUE,40,FALSE,Dublin,1.45805E+12,SIR PATRICK DUN'S,58,"{'lng': -6.240642, 'lat': 53.339218}",OPEN,2.01603E+13
50,New Central Bank,34,6,FALSE,40,FALSE,Dublin,1.45805E+12,NEW CENTRAL BANK,66,"{'lng': -6.234749, 'lat': 53.347122}",OPEN,2.01603E+13
51,Georges Quay,20,0,FALSE,20,FALSE,Dublin,1.45407E+12,GEORGES QUAY,16,"{'lng': -6.252192, 'lat': 53.347508}",CLOSED,2.01603E+13
52,Mount Brown,16,6,FALSE,22,FALSE,Dublin,1.45805E+12,MOUNT BROWN,82,"{'lng': -6.29719, 'lat': 53.341645}",OPEN,2.01603E+13
53,Royal Hospital,37,3,TRUE,40,FALSE,Dublin,1.45805E+12,ROYAL HOSPITAL,95,"{'lng': -6.29706, 'lat': 53.343897}",OPEN,2.01603E+13
54,Heuston Station (Central),40,0,FALSE,40,FALSE,Dublin,1.45805E+12,HEUSTON STATION (CENTRAL),93,"{'lng': -6.296924, 'lat': 53.346603}",OPEN,2.01603E+13
55,Townsend Street,6,13,FALSE,20,FALSE,Dublin,1.45805E+12,TOWNSEND STREET,22,"{'lng': -6.254614, 'lat': 53.345922}",OPEN,2.01603E+13
56,Portobello Harbour,26,4,FALSE,30,FALSE,Dublin,1.45805E+12,PORTOBELLO HARBOUR,34,"{'lng': -6.265163, 'lat': 53.330362}",OPEN,2.01603E+13
57,Custom House Quay,12,18,FALSE,30,FALSE,Dublin,1.45805E+12,CUSTOM HOUSE QUAY,8,"{'lng': -6.248048, 'lat': 53.347884}",OPEN,2.01603E+13
58,Molesworth Street,12,8,FALSE,20,FALSE,Dublin,1.45805E+12,MOLESWORTH STREET,27,"{'lng': -6.258117, 'lat': 53.341288}",OPEN,2.01603E+13
59,Kilmainham Lane,29,1,FALSE,30,FALSE,Dublin,1.45805E+12,KILMAINHAM LANE,96,"{'lng': -6.305085, 'lat': 53.341805}",OPEN,2.01603E+13
60,Market Street South,32,6,FALSE,38,FALSE,Dublin,1.45805E+12,MARKET STREET SOUTH,76,"{'lng': -6.287661, 'lat': 53.342296}",OPEN,2.01603E+13
61,Kevin Street,39,1,TRUE,40,FALSE,Dublin,1.45805E+12,KEVIN STREET,71,"{'lng': -6.267699, 'lat': 53.337757}",OPEN,2.01603E+13
62,Eccles Street East,27,0,FALSE,27,FALSE,Dublin,1.45805E+12,ECCLES STREET EAST,79,"{'lng': -6.265601, 'lat': 53.358115}",OPEN,2.01603E+13
63,Grand Canal Dock,2,38,FALSE,40,FALSE,Dublin,1.45805E+12,GRAND CANAL DOCK,69,"{'lng': -6.238695, 'lat': 53.342638}",OPEN,2.01603E+13
64,Merrion Square East,2,28,FALSE,30,FALSE,Dublin,1.45805E+12,MERRION SQUARE EAST,25,"{'lng': -6.246548, 'lat': 53.339434}",OPEN,2.01603E+13
65,York Street West,7,33,FALSE,40,FALSE,Dublin,1.45805E+12,YORK STREET WEST,51,"{'lng': -6.264699, 'lat': 53.339334}",OPEN,2.01603E+13
66,St. Stephen's Green South,14,16,TRUE,30,FALSE,Dublin,1.45805E+12,ST. STEPHEN'S GREEN SOUTH,37,"{'lng': -6.26199, 'lat': 53.337494}",OPEN,2.01603E+13
67,Denmark Street Great,4,16,FALSE,20,FALSE,Dublin,1.45805E+12,DENMARK STREET GREAT,59,"{'lng': -6.261397, 'lat': 53.35561}",OPEN,2.01603E+13
68,Heuston Station (Car Park),40,0,FALSE,40,FALSE,Dublin,1.45805E+12,HEUSTON STATION (CAR PARK),94,"{'lng': -6.297804, 'lat': 53.346985}",OPEN,2.01603E+13
69,St. Stephen's Green East,10,30,TRUE,40,FALSE,Dublin,1.45805E+12,ST. STEPHEN'S GREEN EAST,36,"{'lng': -6.256035, 'lat': 53.337824}",OPEN,2.01603E+13
70,Eccles Street,20,0,FALSE,20,FALSE,Dublin,1.45805E+12,ECCLES STREET,12,"{'lng': -6.269779, 'lat': 53.359246}",OPEN,2.01603E+13
71,Mater Hospital,39,1,FALSE,40,FALSE,Dublin,1.45805E+12,MATER HOSPITAL,78,"{'lng': -6.264828, 'lat': 53.359967}",OPEN,2.01603E+13
72,Blessington Street,15,5,TRUE,20,FALSE,Dublin,1.45805E+12,BLESSINGTON STREET,2,"{'lng': -6.26814, 'lat': 53.356769}",OPEN,2.01603E+13
73,Merrion Square West,3,17,TRUE,20,FALSE,Dublin,1.45805E+12,MERRION SQUARE WEST,26,"{'lng': -6.251988, 'lat': 53.339764}",OPEN,2.01603E+13
74,Convention Centre,24,16,TRUE,40,FALSE,Dublin,1.45805E+12,CONVENTION CENTRE,65,"{'lng': -6.238523, 'lat': 53.34744}",OPEN,2.01603E+13
75,Hardwicke Street,16,0,FALSE,16,FALSE,Dublin,1.45805E+12,HARDWICKE STREET,15,"{'lng': -6.264423, 'lat': 53.355473}",OPEN,2.01603E+13
76,Smithfield,22,8,FALSE,30,FALSE,Dublin,1.45805E+12,SMITHFIELD,35,"{'lng': -6.278214, 'lat': 53.347692}",OPEN,2.01603E+13
77,Dame Street,0,16,TRUE,16,FALSE,Dublin,1.45805E+12,DAME STREET,10,"{'lng': -6.266802, 'lat': 53.344007}",OPEN,2.01603E+13
78,Sandwith Street,5,35,TRUE,40,FALSE,Dublin,1.45805E+12,SANDWITH STREET,64,"{'lng': -6.247163, 'lat': 53.345203}",OPEN,2.01603E+13
79,Princes Street / O'Connell Street,14,9,TRUE,23,FALSE,Dublin,1.45805E+12,PRINCES STREET / O'CONNELL STREET,33,"{'lng': -6.260311, 'lat': 53.349013}",OPEN,2.01603E+13
80,Grattan Street,1,21,FALSE,23,FALSE,Dublin,1.45805E+12,GRATTAN STREET,57,"{'lng': -6.243778, 'lat': 53.339629}",OPEN,2.01603E+13
81,St James Hospital (Luas),32,8,FALSE,40,FALSE,Dublin,1.45805E+12,ST JAMES HOSPITAL (LUAS),80,"{'lng': -6.292951, 'lat': 53.341359}",OPEN,2.01603E+13
82,Bolton Street,12,7,FALSE,20,FALSE,Dublin,1.45805E+12,BOLTON STREET,3,"{'lng': -6.269859, 'lat': 53.351182}",OPEN,2.01603E+13
83,Strand Street Great,15,20,TRUE,35,FALSE,Dublin,1.45805E+12,STRAND STREET GREAT,46,"{'lng': -6.264192, 'lat': 53.347082}",OPEN,2.01603E+13
84,Barrow Street,5,35,TRUE,40,FALSE,Dublin,1.45805E+12,BARROW STREET,70,"{'lng': -6.236198, 'lat': 53.341655}",OPEN,2.01603E+13
